id_num,county_desc,race,ethnicity,gender,age,voter_city,voter_state,voter_zip,voter_party_code,precinct_desc,ballot_req_type,ballot_request_party,ballot_req_dt,ballot_send_dt,ballot_rtn_dt,ballot_rtn_status
156164,GASTON,WHITE,NOT HISPANIC or NOT LATINO,M,47,BELMONT,NC,28012.0,DEM,CRAMERTON,MAIL,DEM,10/8/24,10/9/24, ,SPOILED-EV
451678,WAKE,OTHER,UNDESIGNATED,M,20,HOLLY SPRINGS,NC,27540.0,DEM,PRECINCT 06-12,MAIL,DEM,9/23/24,9/26/24,10/18/24,ACCEPTED
176270,GUILFORD,WHITE,NOT HISPANIC or NOT LATINO,F,88,GREENSBORO,NC,27410.0,DEM,G34,MAIL,DEM,10/15/24,10/16/24,10/29/24,ACCEPTED
85849,CUMBERLAND,WHITE,NOT HISPANIC or NOT LATINO,F,72,STEDMAN,NC,28391.0,REP,STEDMAN-G6,MAIL,REP,10/4/24,10/9/24,10/31/24,ACCEPTED
162282,GUILFORD,WHITE,UNDESIGNATED,F,25,HIGH POINT,NC,27265.0,DEM,H25,MAIL,DEM,10/22/24,10/23/24,11/4/24,ACCEPTED
466045,WILSON,OTHER,HISPANIC or LATINO,F,28,LUCAMA,NC,27851.0,DEM,SPRING HILL,MAIL,DEM,9/18/24,9/24/24,11/2/24,ACCEPTED
321988,ONSLOW,WHITE,NOT HISPANIC or NOT LATINO,F,22,HUBERT,NC,28539.0,DEM,HU20,MAIL,DEM,10/13/24,10/15/24,10/29/24,ACCEPTED
273847,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,82,HUNTERSVILLE,NC,28078.0,UNA,PCT 209,MAIL,UNA,8/21/24,9/24/24,10/7/24,ACCEPTED
130174,FORSYTH,WHITE,NOT HISPANIC or NOT LATINO,F,75,CLEMMONS,NC,27012.0,UNA,52,MAIL,UNA,2/5/24,9/24/24,10/17/24,ACCEPTED
439029,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,40,RALEIGH,NC,27616.0,DEM,PRECINCT 13-01,MAIL,DEM,7/29/24,9/24/24, ,SPOILED-EV
410289,WAKE,UNDESIGNATED,UNDESIGNATED,U,29,RALEIGH,NC,27616.0,DEM,PRECINCT 13-08,MAIL,DEM,10/14/24,10/17/24, , 
426000,WAKE,WHITE,HISPANIC or LATINO,M,55,CARY,NC,27513.0,UNA,PRECINCT 04-09,MAIL,UNA,9/12/24,9/24/24, , 
205572,IREDELL,BLACK or AFRICAN AMERICAN,UNDESIGNATED,M,19,MOORESVILLE,NC,28115.0,DEM,DAVIDSON #2B,MAIL,DEM,10/22/24,10/22/24,11/5/24,ACCEPTED
386419,WAKE,WHITE,UNDESIGNATED,U,71,RALEIGH,NC,27615.0,UNA,PRECINCT 01-47,MAIL,UNA,6/19/24,9/24/24,10/4/24,ACCEPTED
461421,WAYNE,OTHER,HISPANIC or LATINO,F,69,GOLDSBORO,NC,27534.0,DEM,23,MAIL,DEM,2/26/24,9/24/24, , 
130417,FORSYTH,BLACK or AFRICAN AMERICAN,UNDESIGNATED,F,46,KERNERSVILLE,NC,27284.0,DEM,508,MAIL,DEM,10/6/24,10/7/24, ,SPOILED-EV
19944,BRUNSWICK,WHITE,NOT HISPANIC or NOT LATINO,M,63,OAK ISLAND,NC,28465.0,UNA,OAK ISLAND 3,MAIL,UNA,8/26/24,9/24/24,10/11/24,ACCEPTED
285592,MECKLENBURG,WHITE,UNDESIGNATED,F,23,CHARLOTTE,NC,28214.0,UNA,PCT 089,MAIL,UNA,10/12/24,10/14/24,11/5/24,ACCEPTED
132422,FORSYTH,WHITE,NOT HISPANIC or NOT LATINO,F,74,WINSTON SALEM,NC,27127.0,REP,602,MAIL,REP,10/12/24,10/14/24, ,SPOILED-EV
457157,WASHINGTON,BLACK or AFRICAN AMERICAN,UNDESIGNATED,F,41,ROPER,NC,27970.0,DEM,LEES MILL,MAIL,DEM,9/2/24,9/24/24,10/26/24,ACCEPTED
411104,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,101,RALEIGH,NC,27608.0,DEM,PRECINCT 01-12,MAIL,DEM,10/19/24,10/24/24,11/5/24,ACCEPTED
329687,ORANGE,WHITE,UNDESIGNATED,M,21,HILLSBOROUGH,NC,27278.0,UNA,HILLSBOROUGH NORTH,MAIL,UNA,9/21/24,9/23/24, , 
429471,WAKE,WHITE,UNDESIGNATED,F,24,WAKE FOREST,NC,27587.0,UNA,PRECINCT 19-23,MAIL,UNA,10/8/24,10/14/24,11/2/24,ACCEPTED
236591,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,29,CHARLOTTE,NC,28270.0,LIB,PCT 118,MAIL,LIB,9/17/24,9/24/24,10/23/24,ACCEPTED
108536,DUPLIN,WHITE,NOT HISPANIC or NOT LATINO,M,71,WALLACE,NC,28466.0,UNA,WALLACE,MAIL,UNA,10/8/24,10/9/24, ,SPOILED
260963,MECKLENBURG,WHITE,UNDESIGNATED,F,86,CHARLOTTE,NC,28277.0,UNA,PCT 144,MAIL,UNA,10/10/24,10/14/24,10/24/24,ACCEPTED
205199,IREDELL,WHITE,NOT HISPANIC or NOT LATINO,F,60,STATESVILLE,NC,28625.0,DEM,STATESVILLE #1,MAIL,DEM,9/24/24,9/24/24,11/5/24,ACCEPTED
414831,WAKE,UNDESIGNATED,UNDESIGNATED,U,33,RALEIGH,NC,27610.0,DEM,PRECINCT 01-22,MAIL,DEM,9/21/24,9/25/24, ,SPOILED-EV
178960,GUILFORD,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,65,GREENSBORO,NC,27405.0,DEM,G21,MAIL,DEM,8/5/24,9/24/24, ,SPOILED-EV
137849,FORSYTH,WHITE,NOT HISPANIC or NOT LATINO,F,59,CLEMMONS,NC,27012.0,UNA,55,MAIL,UNA,9/10/24,9/24/24,10/17/24,ACCEPTED
36877,BUNCOMBE,WHITE,NOT HISPANIC or NOT LATINO,F,99,ASHEVILLE,NC,28803.0,UNA,18.2,MAIL,UNA,10/9/24,10/11/24,11/1/24,ACCEPTED
316442,ONSLOW,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,63,JACKSONVILLE,NC,28540.0,UNA,TL06,MAIL,UNA,10/13/24,10/15/24,10/24/24,ACCEPTED
205574,IREDELL,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,54,MOORESVILLE,NC,28115.0,DEM,DAVIDSON #2B,MAIL,DEM,10/22/24,10/22/24, ,SPOILED-EV
204038,IREDELL,WHITE,UNDESIGNATED,F,56,STATESVILLE,NC,28625.0,UNA,STATESVILLE #1,MAIL,UNA,10/23/24,10/24/24,10/30/24,ACCEPTED
96789,CUMBERLAND,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,38,FAYETTEVILLE,NC,28305.0,DEM,CROSS CREEK 07,MAIL,DEM,10/15/24,10/17/24, , 
430206,WAKE,WHITE,NOT HISPANIC or NOT LATINO,M,47,CARY,NC,27513.0,UNA,PRECINCT 04-08,MAIL,UNA,9/3/24,9/24/24, ,SPOILED-EV
353102,ROCKINGHAM,OTHER,NOT HISPANIC or NOT LATINO,F,54,SUMMERFIELD,NC,27358.0,UNA,NEW BETHEL,MAIL,UNA,10/23/24,10/24/24, , 
253072,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,46,HUNTERSVILLE,NC,28078.0,REP,PCT 143,MAIL,REP,10/19/24,10/21/24,11/5/24,ACCEPTED
149930,GASTON,WHITE,NOT HISPANIC or NOT LATINO,F,86,GASTONIA,NC,28054.0,DEM,SHERWOOD,MAIL,DEM,8/16/24,9/24/24,10/23/24,ACCEPTED
146017,FORSYTH,WHITE,NOT HISPANIC or NOT LATINO,F,63,CLEMMONS,NC,27012.0,DEM,054,MAIL,DEM,9/11/24,9/24/24,10/15/24,ACCEPTED
128736,FORSYTH,WHITE,NOT HISPANIC or NOT LATINO,M,80,KERNERSVILLE,NC,27284.0,UNA,065,MAIL,UNA,9/9/24,9/24/24,10/9/24,ACCEPTED
379236,UNION,WHITE,NOT HISPANIC or NOT LATINO,M,19,WAXHAW,NC,28173.0,DEM,041,MAIL,DEM,8/7/24,9/21/24, , 
327517,ORANGE,OTHER,NOT HISPANIC or NOT LATINO,F,30,HILLSBOROUGH,NC,27278.0,UNA,WEST HILLSBOROUGH,MAIL,UNA,9/2/24,9/24/24, , 
313725,NEW HANOVER,UNDESIGNATED,UNDESIGNATED,U,33,WILMINGTON,NC,28411.0,UNA,H10,MAIL,UNA,10/30/24,11/1/24,11/2/24,ACCEPTED
321806,ONSLOW,WHITE,NOT HISPANIC or NOT LATINO,F,22,MAYSVILLE,NC,28555.0,UNA,ML23,MAIL,UNA,9/13/24,9/24/24,11/5/24,ACCEPTED
394078,WAKE,ASIAN,UNDESIGNATED,M,82,RALEIGH,NC,27617.0,UNA,PRECINCT 05-05,MAIL,UNA,8/10/24,9/24/24,10/19/24,ACCEPTED
81703,CRAVEN,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,24,NEW BERN,NC,28562.0,DEM,BRICES CREEK,MAIL,DEM,10/18/24,10/20/24, , 
122741,DURHAM,WHITE,NOT HISPANIC or NOT LATINO,F,28,CHAPEL HILL,NC,27517.0,DEM,38,MAIL,DEM,10/18/24, , , 
34480,BUNCOMBE,UNDESIGNATED,UNDESIGNATED,F,30,WEAVERVILLE,NC,28787.0,DEM,67.1,MAIL,DEM,8/26/24,9/20/24,10/2/24,ACCEPTED
298022,MOORE,WHITE,NOT HISPANIC or NOT LATINO,F,84,WHISPERING PINES,NC,28327.0,REP,EUREKA/WHISPERING PINES,MAIL,REP,10/10/24,10/15/24,10/28/24,ACCEPTED
359061,RUTHERFORD,WHITE,NOT HISPANIC or NOT LATINO,M,22,LAKE LURE,NC,28746.0,UNA,CHIMNEY ROCK,MAIL,UNA,10/9/24,10/10/24,10/22/24,ACCEPTED
278629,MECKLENBURG,INDIAN AMERICAN or ALASKA NATIVE,NOT HISPANIC or NOT LATINO,M,60,CHARLOTTE,NC,28269.0,DEM,PCT 214,MAIL,DEM,10/15/24,10/17/24,10/26/24,ACCEPTED
232637,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,28,CHARLOTTE,NC,28216.0,REP,PCT 041,MAIL,REP,10/18/24,10/19/24,10/29/24,ACCEPTED
441196,WAKE,WHITE,UNDESIGNATED,M,87,APEX,NC,27523.0,UNA,PRECINCT 20-12,MAIL,UNA,7/15/24,9/24/24,10/24/24,ACCEPTED
288331,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,73,CHARLOTTE,NC,28270.0,DEM,PCT 091,MAIL,DEM,10/16/24,10/17/24,10/24/24,ACCEPTED
115468,DURHAM,WHITE,UNDESIGNATED,F,75,DURHAM,NC,27705.0,DEM,24,MAIL,DEM,8/19/24,9/24/24,10/2/24,ACCEPTED
129031,FORSYTH,WHITE,NOT HISPANIC or NOT LATINO,F,79,WINSTON SALEM,NC,27106.0,REP,74,MAIL,REP,9/3/24,9/24/24,10/25/24,ACCEPTED
361489,SAMPSON,UNDESIGNATED,UNDESIGNATED,F,49,CLINTON,NC,28328.0,DEM,"CLINTON, EAST",MAIL,DEM,7/22/24,9/24/24,11/1/24,ACCEPTED
279455,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,72,CHARLOTTE,NC,28278.0,DEM,PCT 243,MAIL,DEM,10/6/24,10/7/24,10/22/24,ACCEPTED
331559,ORANGE,UNDESIGNATED,UNDESIGNATED,U,23,CHAPEL HILL,NC,27514.0,UNA,CEDAR FALLS,MAIL,UNA,10/25/24,10/25/24, , 
282769,MECKLENBURG,UNDESIGNATED,UNDESIGNATED,U,63,CHARLOTTE,NC,28217.0,DEM,PCT 078,MAIL,DEM,9/26/24,9/30/24,11/5/24,ACCEPTED
413684,WAKE,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,60,KNIGHTDALE,NC,27545.0,DEM,PRECINCT 17-15,MAIL,DEM,10/9/24,10/11/24,11/1/24,ACCEPTED
456630,WARREN,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,66,LITTLETON,NC,27850.0,DEM,JUDKINS,MAIL,DEM,9/24/24,9/25/24,11/1/24,ACCEPTED
409673,WAKE,UNDESIGNATED,UNDESIGNATED,U,20,WAKE FOREST,NC,27587.0,UNA,PRECINCT 19-21,MAIL,UNA,8/7/24,9/24/24, , 
232799,MECKLENBURG,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,59,CHARLOTTE,NC,28214.0,UNA,PCT 223,MAIL,UNA,8/3/24,9/24/24,10/30/24,ACCEPTED
223360,LINCOLN,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,39,DENVER,NC,28037.0,DEM,TRIANGLE A,MAIL,DEM,8/25/24,9/24/24,10/30/24,ACCEPTED
47485,CABARRUS,WHITE,NOT HISPANIC or NOT LATINO,F,56,HARRISBURG,NC,28075.0,REP,4-Jan,MAIL,REP,9/20/24,9/24/24,10/30/24,ACCEPTED
190444,HAYWOOD,WHITE,NOT HISPANIC or NOT LATINO,M,50,CANTON,NC,28716.0,UNA,BEAVERDAM 5/6,MAIL,UNA,10/10/24,10/10/24,11/4/24,ACCEPTED
42194,BUNCOMBE,WHITE,UNDESIGNATED,M,32,ASHEVILLE,NC,28801.0,DEM,02.1,MAIL,DEM,10/9/24,10/12/24,10/23/24,ACCEPTED
347617,RANDOLPH,OTHER,UNDESIGNATED,M,18,THOMASVILLE,NC,27360.0,REP,TRINITY TABERNACLE,MAIL,REP,10/26/24,10/28/24, , 
284609,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,24,CHARLOTTE,NC,28203.0,DEM,PCT 009,MAIL,DEM,9/6/24,9/20/24,10/15/24,ACCEPTED
407124,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,54,RALEIGH,NC,27614.0,DEM,PRECINCT 19-14,MAIL,DEM,9/15/24,9/24/24,11/5/24,ACCEPTED
49109,CABARRUS,WHITE,NOT HISPANIC or NOT LATINO,F,84,CONCORD,NC,28025.0,UNA,13-Dec,MAIL,UNA,10/9/24,10/10/24,10/24/24,ACCEPTED
438772,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,71,CARY,NC,27513.0,DEM,PRECINCT 04-20,MAIL,DEM,9/2/24,9/24/24,10/5/24,ACCEPTED
267156,MECKLENBURG,ASIAN,NOT HISPANIC or NOT LATINO,M,45,CHARLOTTE,NC,28277.0,DEM,PCT 148,MAIL,DEM,10/8/24,10/9/24,10/20/24,ACCEPTED
126253,DURHAM,ASIAN,UNDESIGNATED,M,21,DURHAM,NC,27713.0,UNA,35-5,MAIL,UNA,10/29/24,10/30/24, , 
396290,WAKE,WHITE,UNDESIGNATED,M,76,FUQUAY VARINA,NC,27526.0,DEM,PRECINCT 12-09,MAIL,DEM,9/4/24,9/24/24,10/2/24,ACCEPTED
200795,IREDELL,WHITE,NOT HISPANIC or NOT LATINO,F,65,MOORESVILLE,NC,28117.0,REP,DAVIDSON #2B,MAIL,REP,10/17/24,10/17/24,10/25/24,ACCEPTED
466362,WILSON,ASIAN,UNDESIGNATED,M,68,WILSON,NC,27896.0,DEM,WILSON M,MAIL,DEM,10/22/24,10/22/24, ,SPOILED-EV
260329,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,U,64,MATTHEWS,NC,28105.0,REP,PCT 216,MAIL,REP,9/29/24,10/1/24,10/28/24,ACCEPTED
126138,DURHAM,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,21,DURHAM,NC,27713.0,DEM,51,MAIL,DEM,10/14/24,10/16/24,11/1/24,ACCEPTED
309239,NEW HANOVER,WHITE,NOT HISPANIC or NOT LATINO,M,46,WILMINGTON,NC,28411.0,REP,H08,MAIL,REP,9/24/24,9/26/24,10/22/24,ACCEPTED
123555,DURHAM,ASIAN,NOT HISPANIC or NOT LATINO,F,26,DURHAM,NC,27703.0,DEM,32,MAIL,DEM,10/9/24,10/11/24,10/30/24,ACCEPTED
124315,DURHAM,WHITE,NOT HISPANIC or NOT LATINO,F,27,DURHAM,NC,27703.0,DEM,31,MAIL,DEM,10/2/24,10/4/24,10/22/24,ACCEPTED
74405,CHEROKEE,WHITE,NOT HISPANIC or NOT LATINO,F,61,MURPHY,NC,28906.0,DEM,HOT HOUSE,MAIL,DEM,10/23/24,10/23/24, , 
376655,UNION,UNDESIGNATED,UNDESIGNATED,U,20,MATTHEWS,NC,28104.0,NLB,017B,MAIL,NLB,7/22/24,9/20/24,10/23/24,ACCEPTED
188047,HAYWOOD,WHITE,NOT HISPANIC or NOT LATINO,M,60,CANTON,NC,28716.0,DEM,EAST FORK,MAIL,DEM,10/4/24,10/7/24,10/22/24,ACCEPTED
112442,DURHAM,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,68,DURHAM,NC,27713.0,DEM,34-2,MAIL,DEM,1/24/24,9/24/24,10/28/24,ACCEPTED
98963,DARE,WHITE,NOT HISPANIC or NOT LATINO,F,24,KITTY HAWK,NC,27949.0,REP,KITTY HAWK,MAIL,REP,10/14/24,10/15/24, , 
110741,DURHAM,WHITE,NOT HISPANIC or NOT LATINO,M,30,DURHAM,NC,27707.0,UNA,09,MAIL,UNA,10/2/24,10/4/24,10/23/24,ACCEPTED
406069,WAKE,BLACK or AFRICAN AMERICAN,UNDESIGNATED,F,23,CARY,NC,27511.0,DEM,PRECINCT 04-02,MAIL,DEM,10/20/24,10/24/24, ,SPOILED-EV
233677,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,68,MATTHEWS,NC,28105.0,DEM,PCT 102,MAIL,DEM,10/9/24,10/9/24,10/23/24,ACCEPTED
5142,ALAMANCE,WHITE,NOT HISPANIC or NOT LATINO,F,98,BURLINGTON,NC,27215.0,DEM,CENTRAL BOONE,MAIL,DEM,9/18/24,9/24/24,10/24/24,ACCEPTED
64498,CATAWBA,WHITE,HISPANIC or LATINO,M,78,MAIDEN,NC,28650.0,DEM,STARTOWN,MAIL,DEM,10/23/24,10/23/24,10/30/24,ACCEPTED
237026,MECKLENBURG,BLACK or AFRICAN AMERICAN,UNDESIGNATED,M,42,CHARLOTTE,NC,28214.0,UNA,PCT 224,MAIL,UNA,7/13/24,9/24/24,10/26/24,ACCEPTED
336439,PENDER,WHITE,NOT HISPANIC or NOT LATINO,F,61,HAMPSTEAD,NC,28443.0,REP,MIDDLE TOPSAIL,MAIL,REP,9/19/24,10/11/24,11/4/24,ACCEPTED
277420,MECKLENBURG,UNDESIGNATED,UNDESIGNATED,U,42,CHARLOTTE,NC,28262.0,UNA,PCT 212,MAIL,UNA,10/29/24,10/29/24,11/1/24,ACCEPTED
360029,RUTHERFORD,WHITE,NOT HISPANIC or NOT LATINO,M,72,FOREST CITY,NC,28043.0,DEM,SANDY MUSH,MAIL,DEM,9/16/24,9/24/24,10/15/24,ACCEPTED
324196,ORANGE,WHITE,UNDESIGNATED,M,27,CHAPEL HILL,NC,27517.0,UNA,GLENWOOD,MAIL,UNA,9/18/24,9/24/24, ,SPOILED-EV
279590,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,62,CHARLOTTE,NC,28204.0,DEM,PCT 109,MAIL,DEM,8/13/24,9/24/24,10/17/24,ACCEPTED
454885,WAKE,WHITE,NOT HISPANIC or NOT LATINO,M,29,RALEIGH,NC,27614.0,LIB,PRECINCT 19-14,MAIL,LIB,10/8/24,10/14/24,10/26/24,ACCEPTED
247340,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,88,CHARLOTTE,NC,28210.0,REP,PCT 075,MAIL,REP,9/24/24,9/25/24,10/31/24,ACCEPTED
145620,FORSYTH,UNDESIGNATED,UNDESIGNATED,M,49,PFAFFTOWN,NC,27040.0,DEM,091,MAIL,DEM,7/1/24,9/24/24, ,SPOILED-EV
46889,CABARRUS,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,53,CONCORD,NC,28027.0,UNA,9-Dec,MAIL,UNA,10/14/24,10/14/24,11/5/24,ACCEPTED
166040,GUILFORD,WHITE,NOT HISPANIC or NOT LATINO,M,69,GIBSONVILLE,NC,27249.0,UNA,GIB,MAIL,UNA,9/17/24,9/24/24,10/22/24,ACCEPTED
60743,CARTERET,UNDESIGNATED,UNDESIGNATED,U,59,NEWPORT,NC,28570.0,UNA,BROAD CREEK,MAIL,UNA,10/16/24,10/18/24, , 
141556,FORSYTH,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,42,WINSTON SALEM,NC,27127.0,UNA,605,MAIL,UNA,10/26/24,10/28/24, , 
331397,ORANGE,WHITE,NOT HISPANIC or NOT LATINO,M,20,CHAPEL HILL,NC,27516.0,UNA,HOGAN FARMS,MAIL,UNA,9/18/24,9/24/24, , 
158272,GRAHAM,INDIAN AMERICAN or ALASKA NATIVE,NOT HISPANIC or NOT LATINO,M,38,ROBBINSVILLE,NC,28771.0,REP,STECOAH,MAIL,REP,9/18/24,9/24/24,11/1/24,ACCEPTED
319534,ONSLOW,WHITE,NOT HISPANIC or NOT LATINO,M,56,JACKSONVILLE,NC,28540.0,REP,VR15,MAIL,REP,9/9/24,9/24/24, ,SPOILED-EV
334247,PENDER,WHITE,NOT HISPANIC or NOT LATINO,F,96,ROCKY POINT,NC,28457.0,DEM,LONG CREEK,MAIL,DEM,10/15/24,10/25/24,11/5/24,WITNESS INFO INCOMPLETE
463058,WILKES,WHITE,NOT HISPANIC or NOT LATINO,F,61,NORTH WILKESBORO,NC,28659.0,REP,NORTH WILKESBORO,MAIL,REP,10/18/24,10/21/24, ,SPOILED-EV
398304,WAKE,UNDESIGNATED,UNDESIGNATED,U,56,RALEIGH,NC,27607.0,DEM,PRECINCT 01-16,MAIL,DEM,7/31/24,9/20/24,9/25/24,ACCEPTED
102319,DAVIDSON,WHITE,NOT HISPANIC or NOT LATINO,M,34,LEXINGTON,NC,27295.0,UNA,LEXINGTON 1 #22,MAIL,UNA,9/18/24,9/27/24,10/23/24,ACCEPTED
387564,WAKE,WHITE,NOT HISPANIC or NOT LATINO,M,22,RALEIGH,NC,27612.0,UNA,PRECINCT 07-02,MAIL,UNA,9/4/24,9/24/24,10/31/24,ACCEPTED
23055,BUNCOMBE,WHITE,UNDESIGNATED,F,36,ASHEVILLE,NC,28806.0,UNA,15.1,MAIL,UNA,10/28/24,10/28/24, , 
2381,ALAMANCE,WHITE,NOT HISPANIC or NOT LATINO,U,59,GRAHAM,NC,27253.0,UNA,GRAHAM 4,MAIL,UNA,7/12/24,9/24/24,11/4/24,ACCEPTED
7604,ALLEGHANY,WHITE,UNDESIGNATED,F,47,PINEY CREEK,NC,28663.0,DEM,PRATHERS CREEK,MAIL,DEM,8/8/24,9/24/24,11/1/24,ACCEPTED
432966,WAKE,WHITE,UNDESIGNATED,M,48,MORRISVILLE,NC,27560.0,UNA,PRECINCT 05-07,MAIL,UNA,10/27/24,10/30/24, , 
456583,WARREN,WHITE,UNDESIGNATED,F,32,WARRENTON,NC,27589.0,UNA,EAST WARRENTON,MAIL,UNA,10/7/24,10/7/24,11/5/24,RETURNED AFTER DEADLINE
372326,UNION,WHITE,UNDESIGNATED,F,20,MONROE,NC,28110.0,UNA,039,MAIL,UNA,8/26/24,9/21/24,10/30/24,ACCEPTED
383524,WAKE,WHITE,HISPANIC or LATINO,F,29,RALEIGH,NC,27610.0,DEM,PRECINCT 17-09,MAIL,DEM,2/21/24,9/24/24,11/2/24,ACCEPTED
285147,MECKLENBURG,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,34,CHARLOTTE,NC,28262.0,DEM,PCT 212,MAIL,DEM,10/26/24,10/26/24,11/5/24,ACCEPTED
236964,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,36,CHARLOTTE,NC,28210.0,DEM,PCT 120,MAIL,DEM,9/1/24,9/24/24,10/31/24,ACCEPTED
279570,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,19,HUNTERSVILLE,NC,28078.0,UNA,PCT 240,MAIL,UNA,7/20/24,9/24/24, ,SPOILED-EV
197074,HENDERSON,WHITE,NOT HISPANIC or NOT LATINO,M,59,HENDERSONVILLE,NC,28792.0,REP,PARK RIDGE,MAIL,REP,10/7/24,10/8/24,11/3/24,ACCEPTED
352745,ROCKINGHAM,WHITE,NOT HISPANIC or NOT LATINO,M,65,REIDSVILLE,NC,27320.0,REP,LINCOLN,MAIL,REP,9/26/24,9/27/24,10/18/24,ACCEPTED
240720,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,23,HUNTERSVILLE,NC,28078.0,REP,PCT 143,MAIL,REP,10/1/24,10/1/24,10/24/24,ACCEPTED
277273,MECKLENBURG,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,18,HUNTERSVILLE,NC,28078.0,UNA,PCT 241,MAIL,UNA,9/8/24,9/24/24, ,SPOILED-EV
306572,NEW HANOVER,WHITE,NOT HISPANIC or NOT LATINO,M,24,WILMINGTON,NC,28403.0,DEM,,MAIL,DEM,10/23/24,10/25/24, , 
201358,IREDELL,WHITE,NOT HISPANIC or NOT LATINO,M,72,MOORESVILLE,NC,28115.0,REP,CODDLE CREEK #1,MAIL,REP,10/8/24,10/9/24,10/28/24,ACCEPTED
257245,MECKLENBURG,WHITE,UNDESIGNATED,F,29,CHARLOTTE,NC,28213.0,DEM,PCT 204,MAIL,DEM,10/9/24,10/10/24,10/27/24,ACCEPTED
440799,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,44,CARY,NC,27519.0,DEM,PRECINCT 20-15,MAIL,DEM,9/6/24,9/24/24,11/2/24,ACCEPTED
217263,JOHNSTON,WHITE,NOT HISPANIC or NOT LATINO,F,72,CLAYTON,NC,27527.0,DEM,EAST CLAYTON,MAIL,DEM,8/21/24,9/24/24, ,SPOILED-EV
242863,MECKLENBURG,WHITE,UNDESIGNATED,F,19,CHARLOTTE,NC,28202.0,UNA,PCT 011,MAIL,UNA,9/19/24,9/24/24,11/5/24,PENDING CURE
301439,NASH,UNDESIGNATED,UNDESIGNATED,U,46,MIDDLESEX,NC,27557.0,DEM,SAMARIA,MAIL,DEM,9/26/24, , , 
341346,PITT,WHITE,NOT HISPANIC or NOT LATINO,F,65,GREENVILLE,NC,27834.0,DEM,ARTHUR,MAIL,DEM,10/9/24,10/11/24,10/29/24,ACCEPTED
369194,TRANSYLVANIA,WHITE,NOT HISPANIC or NOT LATINO,F,19,BREVARD,NC,28712.0,UNA,,MAIL,UNA,10/16/24,10/16/24, , 
347777,RANDOLPH,WHITE,NOT HISPANIC or NOT LATINO,M,61,SOPHIA,NC,27350.0,DEM,NEW MARKET,MAIL,DEM,9/26/24,9/30/24,10/17/24,ACCEPTED
119817,DURHAM,WHITE,UNDESIGNATED,M,40,DURHAM,NC,27703.0,REP,32,MAIL,REP,10/21/24,10/23/24,11/4/24,ACCEPTED
169655,GUILFORD,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,26,GREENSBORO,NC,27406.0,DEM,G53,MAIL,DEM,10/16/24,10/17/24,11/1/24,ACCEPTED
63870,CATAWBA,WHITE,UNDESIGNATED,F,65,HICKORY,NC,28602.0,REP,SWEETWATER,MAIL,REP,9/20/24,9/23/24,10/30/24,ACCEPTED
373305,UNION,WHITE,UNDESIGNATED,M,56,MATTHEWS,NC,28104.0,LIB,014,MAIL,LIB,9/11/24,9/20/24,9/30/24,ACCEPTED
